name,urlname,city,lat,lon,category,created,status,members,join_mode,past_event_count,last_event,last_rsvp
Reactive Systems Developers Group,Reactive,Pittsburgh,40.47,-80.02,Tech,2011-12-20 13:48:30,active,64,open,4,2013-05-15 18:00:00,7
Mon Valley Trailblazers Volkssport Meetup,Mon-Valley-Trailblazers-Volkssport-Meetup,Lawrence,40.3,-80.13,Outdoors & Adventure,2017-09-05 14:15:02,active,69,open,9,2018-01-08 18:30:00,1
Frick Park Lawn Bowling Group,Frick-Park-Lawn-Bowling-Group,Pittsburgh,40.46,-79.9,Outdoors & Adventure,2010-03-16 10:57:50,active,63,open,170,2017-03-30 19:00:00,1
#UnstuckPgh - free weekly lessons taught by entrepreneurs,unstuckmondaymeetup,Pittsburgh,40.46,-79.9,Career & Business,2015-01-05 14:37:33,active,1506,open,164,2017-09-18 07:45:00,6
Pittsburgh Area Accessibility Meetup,Pittsburgh-Area-Accessibility-Meetup,Pittsburgh,40.47,-79.92,Tech,2013-07-08 19:30:42,active,257,open,32,2017-05-20 12:30:00,1
Pittsburgh Metalheads \m/,Pittsburgh-Metalheads,Pittsburgh,40.47,-79.92,Music,2013-06-13 19:29:22,active,210,open,98,2017-11-21 20:00:00,1
Magical Unicorns of Pittsburgh,Magical-Unicorns-of-Pittsburgh,Pittsburgh,40.47,-79.92,Tech,2016-02-05 09:03:15,active,44,open,0,,0
Pittsburgh Cloud Natives,Pittsburgh-Cloud-Natives,Pittsburgh,40.47,-79.92,Tech,2016-01-08 14:27:19,active,188,open,2,2017-02-23 19:30:00,30
The Pittsburgh Customer Success Meetup,The-Pittsburgh-Customer-Success-Meetup,Pittsburgh,40.47,-79.92,Tech,2017-11-05 20:12:35,active,12,open,0,,0
Pittsburgh MongoDB User Group,Pittsburgh-MongoDB-User-Group,Pittsburgh,40.47,-79.92,Tech,2013-02-25 17:41:03,active,185,open,13,2017-06-20 08:00:00,1
Unstructured Play Pittsburgh,Pittsburgh-Playgroup,Pittsburgh,40.47,-79.92,Parents & Family,2017-08-14 19:48:39,active,5,approval,1,2017-08-20 11:00:00,1
TurnON Pittsburgh,TurnON-Pittsburgh,Pittsburgh,40.47,-79.92,Education & Learning,2012-10-19 17:10:53,active,291,open,119,2016-03-25 20:00:00,4
Digital Analytics Days,Pittsburgh-Analytics-Meetup,Pittsburgh,40.47,-79.92,Tech,2015-02-08 20:42:03,active,373,open,4,2016-03-30 18:00:00,33
Steel City Virtual Reality Enthusiasts,Steel-City-Virtual-Reality-Enthusiasts,Pittsburgh,40.47,-79.92,Tech,2015-01-25 17:47:23,active,50,open,0,,0
InfoDevPgh,InfoDevPgh,Pittsburgh,40.47,-79.92,Tech,2015-01-14 21:50:17,active,24,open,0,,0
Curvy Girls Fitness Group,Curvy-Girls-Fitness-Group,Pittsburgh,40.47,-79.92,Health & Wellbeing,2014-07-12 11:24:49,active,183,approval,133,2017-04-16 10:00:00,1
Pittsburgh VR Creators Meetup,PGH-VR,Pittsburgh,40.47,-79.92,Tech,2016-11-28 15:47:36,active,85,open,4,2017-10-24 18:30:00,7
"Pittsburgh AutoDesk Inventor & CAD/CAM, study group",Pittsburgh-PA-CAD-CAM-Manufacturing-Meetup,Pittsburgh,40.47,-79.92,Tech,2014-04-21 10:37:30,active,131,open,10,2015-06-16 19:00:00,12
Pittsburgh Health Analytics Meetup Group,Health-Analytics-Group,Pittsburgh,40.47,-79.92,Tech,2016-11-27 17:13:48,active,133,approval,4,2017-08-24 17:30:00,13
Pittsburgh Recruiters,Pittsburgh-Recruiters-Meetup,Pittsburgh,40.47,-79.92,Career & Business,2014-03-04 10:53:40,active,108,open,2,2016-01-28 18:30:00,25
I Stand With Standing Rock,I-Stand-With-Standing-Rock,Pittsburgh,40.47,-79.92,Movements & Politics,2016-10-17 11:34:19,active,196,open,21,2017-04-23 15:00:00,1
Pittsburgh Internet Marketing & SEO Group,pittsburgh-seo-group,Pittsburgh,40.47,-79.92,Tech,2008-01-23 11:43:01,active,796,open,31,2016-07-14 18:00:00,37
Pittsburgh Jazz Fan  Meetup Group,Pittsburgh-Jazz-Fan-Meetup-Group,Pittsburgh,40.47,-79.92,Socializing,2009-06-23 05:16:21,active,1415,open,199,2017-08-19 16:30:00,14
Pittsburgh Weight Loss Meetup - & Have Fun Doing It,Pittsburgh-Weight-Loss-Meetup-have-FUN-doing-it,Pittsburgh,40.47,-79.92,Fitness,2016-08-02 17:16:59,active,563,open,14,2018-01-13 10:00:00,1
Pittsburgh Healthy Moms First,Pittsburgh-Healthy-Moms-First,Pittsburgh,40.47,-79.92,Health & Wellbeing,2016-07-12 15:39:03,active,51,open,3,2017-01-28 15:00:00,4
Pittsburgh NonFiction Round Table,Pittsburgh-NonFiction-Round-Table,Pittsburgh,40.47,-79.92,Book Clubs,2013-12-19 21:19:28,active,806,open,37,2017-12-15 20:00:00,5
Internet of Things Pittsburgh (#iotpgh),iotpgh,Pittsburgh,40.47,-79.92,Tech,2013-09-14 14:40:53,active,904,open,11,2017-06-27 11:00:00,24
Pittsburgh Natural Health Meetup,Pittsburgh-Natural-Health-Meetup,Pittsburgh,40.47,-79.92,Health & Wellbeing,2016-05-17 20:00:51,active,50,open,5,2016-10-08 16:00:00,1
American Preppers Network - Pittsburgh PA,PGH-Preppers,Pittsburgh,40.47,-79.92,Community & Environment,2011-01-20 17:54:49,active,372,open,66,2016-12-11 13:00:00,3
Pittsburgh Real Estate Investors,Pittsburgh-Real-Estate-Investors,McKeesport,40.33,-79.81,Career & Business,2012-09-18 16:21:12,active,1189,open,53,2017-12-14 19:30:00,23
Pittsburgh moms,Pittsburgh-moms-meetup,Pittsburgh,40.48,-80.02,Parents & Family,2015-11-25 00:00:26,active,180,open,67,2017-02-21 19:30:00,1
Garrison Mom support group,Garrison-Mom-support-group,Pittsburgh,40.48,-80.02,Parents & Family,2015-11-25 09:07:06,active,3,open,12,2016-07-24 20:00:00,1
Freelance Pgh,Freelance-Pgh,Pittsburgh,40.48,-80.02,Career & Business,2016-09-23 15:37:05,active,96,open,1,2016-12-08 19:00:00,7
Pittsburgh Dachshund Meetup Group,dachshund-488,Pittsburgh,40.5,-79.98,Pets & Animals,2008-09-15 11:14:52,active,399,open,228,2017-10-15 11:00:00,1
Pittsburgh Dog Meetup Group,pittsburgh-dogs,Pittsburgh,40.5,-79.98,Pets & Animals,2006-08-10 12:42:14,active,2153,open,184,2017-09-13 19:00:00,5
Pittsburgh Personal Safety,Pittsburgh-Personal-Safety,Canonsburg,40.27,-80.15,Health & Wellbeing,2017-10-27 13:33:52,active,16,open,1,2017-11-09 20:00:00,3
Investor's Business Daily Pittsburgh Meetup,CanSlimPittsburgh,Canonsburg,40.27,-80.15,Career & Business,2010-07-22 12:07:04,active,128,open,79,2017-05-31 19:00:00,5
"Photo and Memory Keepers - Organize, Digitize and Preserve",Photo-and-Memory-Keepers-Organize-Digitize-and-Preserve,Canonsburg,40.27,-80.15,Hobbies & Crafts,2017-10-02 09:43:21,active,25,open,11,2018-01-23 19:00:00,1
Canonsburg Coffee Meetup,Canonsburg-Coffee-Meetup,Canonsburg,40.27,-80.15,Support,2017-07-11 11:56:51,active,50,open,1,2017-08-03 18:30:00,11
South Hills Young Living Essential Oils      Meetup Group,South-Hills-Young-Living-Essential-Oils-Meetup,Canonsburg,40.27,-80.15,Health & Wellbeing,2015-03-27 14:43:58,active,184,open,12,2016-10-09 14:00:00,2
Pittsburgh Oncology Massage Therapists,Pittsburgh-Oncology-Massage-Therapists,Canonsburg,40.27,-80.15,Health & Wellbeing,2017-01-30 22:47:39,active,15,open,0,,0
Professional Women's Financial Resource Group,Professional-Womens-Financial-Resource-Group,Canonsburg,40.27,-80.15,Career & Business,2017-01-30 12:14:01,active,45,open,0,,0
"McMurray and Cannonsburg, PA Travel Association",M-C_TravelAssociation,Canonsburg,40.27,-80.15,Outdoors & Adventure,2016-12-07 20:06:20,active,248,open,7,2017-06-30 10:00:00,1
Oneness through Awareness,Oneness-through-Awareness,Canonsburg,40.27,-80.15,Health & Wellbeing,2011-10-27 12:22:20,active,220,open,99,2017-10-04 19:00:00,2
Pittsburgh Family Yoga Meetup,Pittsburgh-Family-Yoga-Meetup,Pittsburgh,40.5,-79.91,Health & Wellbeing,2017-10-25 09:25:30,active,28,open,0,,0
Pittsburgh Aromatherapy Meetup,meetup-group-fPUttFXI,Pittsburgh,40.5,-79.91,Health & Wellbeing,2017-10-02 10:37:21,active,23,approval,0,,0
Womyn's Space,Womyns-Space,Pittsburgh,40.5,-79.91,Socializing,2017-09-10 14:39:37,active,50,open,1,2017-10-07 17:00:00,4
Pittsburgh Silver Screen Dinner & Film Group,Luvmovies,Pittsburgh,40.5,-79.91,Socializing,2012-05-11 23:19:27,active,302,approval,215,2017-12-15 19:00:00,2
CryptoCurrency - Digital Currency - Blockchain 101,CryptoCurrency-Digital-Currency-Blockchain-101,Pittsburgh,40.5,-79.91,Tech,2016-09-14 12:50:31,active,75,open,0,,0
Pa. Craft Show Listings and Crafter Showcase,Craft-shows,Pittsburgh,40.5,-80.07,Career & Business,2008-11-19 17:37:43,active,280,open,48,2018-01-26 11:00:00,1
Oneness Spirit Fair,OnenessSpiritFair,Pittsburgh,40.5,-80.07,New Age & Spirituality,2010-05-04 11:46:24,active,1263,open,166,2017-07-08 17:00:00,1
Pittsburgh Mortgage Professionals Meetup,Pittsburgh-Mortgage-Professionals-Meetup,Pittsburgh,40.5,-80.07,Career & Business,2017-01-15 18:15:02,active,13,open,1,2017-02-10 17:30:00,3
Pittsburgh Writers on Writing Meetup,Pittsburgh-Writers-on-Writing-Meetup,Pittsburgh,40.52,-80.04,Writing,2015-05-27 10:21:36,active,266,open,2,2016-09-15 18:00:00,1
Monroeville Alternative Health & Wellness Providers Meetup,MonroevilleAlternative-Health-Wellness-Providers-Meetup,Monroeville,40.43,-79.76,Health & Wellbeing,2016-01-30 09:37:24,active,69,approval,4,2017-02-04 12:00:00,0
ECKANKAR of Pittsburgh,eckankarofpa,Monroeville,40.43,-79.76,New Age & Spirituality,2010-09-02 17:38:33,active,138,open,384,2018-01-25 18:00:00,2
Monroeville Classic Films Meetup,Monroeville-Classic-Films-Meetup,Monroeville,40.43,-79.76,Movies & Film,2017-08-30 11:31:12,active,126,open,23,2017-12-13 19:00:00,1
Movie Trivia Games Meetup,Movie-Trivia-Games-Meetup,Monroeville,40.43,-79.76,Games,2015-02-01 18:16:16,active,337,open,3,2015-08-15 18:00:00,13
Eastern Suburbs Social Group,The-Eastern-Suburbs-Social-Group,Monroeville,40.43,-79.76,Socializing,2011-11-28 13:10:22,active,394,approval,321,2017-12-27 19:00:00,1
Essentials for the New Age,Essentials-for-the-New-Age,Monroeville,40.43,-79.76,Health & Wellbeing,2014-02-15 12:25:54,active,60,approval,48,2017-10-06 18:00:00,2
East Suburbs Soul Inspiration,East-Suburbs-Soul-Inspiration,Monroeville,40.43,-79.76,New Age & Spirituality,2016-07-20 18:50:40,active,136,open,14,2017-08-26 16:00:00,4
South Hills Meditation and Healing Meetup,South-Hills-Meditation-and-Healing-Meetup,Eighty Four,40.18,-80.09,New Age & Spirituality,2017-05-19 09:09:32,active,47,open,10,2018-01-26 19:00:00,1
Eighty Four Meditation Meetup,Eighty-Four-Meditation-Meetup,Eighty Four,40.18,-80.09,New Age & Spirituality,2017-05-19 08:53:31,active,39,open,9,2018-01-26 19:00:00,1
Pittsburgh Pizza Parade,Pittsburgh-Pizza-Parade,Pittsburgh,40.53,-79.88,Food & Drink,2012-09-01 23:07:42,active,1924,open,93,2017-10-10 17:30:00,7
Mindful Irwin,Mindful-Irwin,Irwin,40.33,-79.72,Health & Wellbeing,2017-06-29 12:27:12,active,76,open,0,,0
Allegheny City (North Side) and Pittsburgh History Meetup,Allegheny-City-North-Side-and-Pittsburgh-History-Meetup,Pittsburgh,40.55,-80.04,Arts & Culture,2016-03-22 09:30:46,active,149,approval,28,2017-11-12 13:00:00,5
"Exercise , Paranormal Investigations, Camping , Swimming",Exercise-w-out-stress-Spend-the-winter-being-active-Meetup,Pittsburgh,40.55,-80.04,Fitness,2017-11-04 13:03:08,active,116,open,1,2017-11-15 12:00:00,1
Pittsburgh Asian Dance Meetup,Pittsburgh-Asian-Dance-Meetup,Pittsburgh,40.55,-80.04,Language & Ethnic Identity,2017-11-03 22:07:17,active,50,open,4,2017-12-31 18:30:00,6
Pittsburgh Bicycle-Ski meetup,Pittsburgh-Bicycle-Ski-meetup,Pittsburgh,40.55,-80.04,Outdoors & Adventure,2015-08-19 21:48:56,active,85,approval,123,2017-10-14 09:00:00,2
Anchorpoint Counseling Ministry--North Hills,anchorpointcounselingministry,Pittsburgh,40.55,-80.04,Singles,2015-06-19 13:48:14,active,143,open,12,2017-03-07 18:30:00,2
"Food, Fun & Friends",Food-Fun-n-Friends,Pittsburgh,40.55,-80.04,Socializing,2007-01-21 22:06:19,active,1415,approval,683,2017-12-03 12:00:00,1
The Pittsburgh Raw Food Meetup Group,rawfood-196,Pittsburgh,40.55,-80.04,Food & Drink,2006-02-20 12:19:37,active,915,open,125,2017-11-18 19:30:00,1
Millionaire MasterMind for Entrepreneurs,Millionaire-MasterMind-for-Entrepreneurs,Pittsburgh,40.55,-80.04,Career & Business,2017-03-15 20:14:39,active,141,open,15,2017-07-04 12:00:00,2
North Hills Business Referral Network,North-Hills-Business-Referral-Network,Pittsburgh,40.55,-80.04,Career & Business,2014-03-22 07:08:09,active,149,open,14,2015-01-14 08:00:00,1
45+ Fun Social Group,45-Fun-Social-Group,Pittsburgh,40.55,-80.04,Socializing,2016-10-07 19:49:26,active,579,open,4,2017-02-10 17:30:00,5
Outdoor Tennis,OTennis,Pittsburgh,40.55,-80.04,Sports & Recreation,2012-01-25 23:22:03,active,307,approval,1125,2017-10-22 09:30:00,8
Footsteps for Recovery from Eating Disorders,Footsteps-for-Recovery-from-Eating-Disorders,Pittsburgh,40.55,-80.04,Support,2016-06-07 20:55:10,active,56,open,13,2017-02-27 19:00:00,4
The North Hills Board Games Meetup,boardgames-463,Pittsburgh,40.55,-80.04,Games,2007-08-11 09:45:02,active,664,open,168,2015-09-18 19:00:00,1
"Holistic Yoga, Music and Wellness, Southwestern PA",Southwestern-PA-Holistic-Yoga-Music-and-Wellness-Workshops,Houston,40.24,-80.22,Health & Wellbeing,2013-02-20 10:28:11,active,773,open,331,2018-01-23 19:00:00,1
Pittsburgh Indian Business Networking,Pittsburgh-Indian-Business-Networking,Pittsburgh,40.48,-79.75,Career & Business,2016-01-25 23:09:59,active,44,open,0,,0
Pittsburgh French Bulldog Meetup,Pittsburgh-French-Bulldog-Meetup,Allison Park,40.57,-79.97,Pets & Animals,2016-02-14 07:48:04,active,131,open,18,2017-12-18 19:00:00,9
BNI Western PA Coraopolis Forming Chapter,BNI-Western-PA-Coraopolis-Forming-Chapter,Coraopolis,40.51,-80.18,Career & Business,2017-08-25 09:39:43,active,22,open,1,2017-09-13 08:00:00,3
Moon Township- Faith Alive- Meetup,Moon-Township-Faith-Alive-Meetup,Coraopolis,40.51,-80.18,Religion & Beliefs,2015-02-25 22:02:00,active,50,open,4,2017-03-24 18:30:00,1
Zen Center of Pittsburgh - Deep Spring  Zen Temple Meetup,Zen-Center-of-Pittsburgh-Deep-Spring-Zen-Temple-Meetup,Sewickley,40.55,-80.15,Health & Wellbeing,2017-08-13 12:15:40,active,49,open,2,2017-09-03 08:00:00,2
Tea and Inspiration,Tea-and-Inspiration,Sewickley,40.55,-80.15,Socializing,2017-01-25 19:25:01,active,308,open,12,2017-12-22 19:00:00,2
pittsburgh Erlang Meetup,pittsburgh-Erlang-Meetup,Sewickley,40.55,-80.15,Tech,2014-03-12 19:01:31,active,11,open,0,,0
Sportsbike Anonymous,Sportsbike-Anonymous,Murrysville,40.45,-79.68,Cars & Motorcycles,2017-04-27 09:00:51,active,37,open,5,2017-06-24 17:00:00,1
Family Fun Group,meetup-group-SjsGRdyS,Murrysville,40.45,-79.68,Parents & Family,2017-04-08 21:43:19,active,142,open,8,2017-08-24 13:00:00,1
Activity Based Support for Young Widows and Widowers Meetup,Activity-Based-Support-for-Young-Widows-and-Widowers-Meetup,Harrison City,40.38,-79.65,Support,2017-03-14 10:53:33,active,33,open,0,,0
Mindfulness Meetup Pittsburgh South,Mindfulness-Meetup-Pittsburgh-South,Belle Vernon,40.12,-79.84,Health & Wellbeing,2017-10-24 11:10:10,active,76,open,0,,0
Pittsburgh 9.12 Project,Glenn-Beck-s-We-Surround-Them-Viewing-Party,Wexford,40.62,-80.06,Movements & Politics,2009-02-20 09:36:02,active,931,open,728,2017-08-26 07:00:00,3
Wexford's LOVEAFFAIR Meetup,Wexfords-LOVEAFFAIR-Meetup,Wexford,40.62,-80.06,Religion & Beliefs,2017-10-04 07:31:18,active,4,approval,1,2017-10-05 18:00:00,1
Oily Goodness - Wexford Essential Oils,Oily-Goodness-Wexford-Essential-Oils,Wexford,40.62,-80.06,Health & Wellbeing,2017-09-20 21:50:14,active,10,open,0,,0
Free Home Buyer Workshop - Avoid mistakes most buyers make,Free-Home-Buyer-Workshop-Avoid-mistakes-most-buyers-make,Wexford,40.62,-80.06,Career & Business,2017-09-14 12:38:05,active,5,open,1,2017-09-27 18:00:00,1
Reading Between the Wines in Wexford,Reading-Between-the-Wines-in-Wexford,Wexford,40.62,-80.06,Book Clubs,2017-03-21 13:37:31,active,78,open,6,2017-12-20 18:00:00,5
Wexford Healthy Weight Loss Group,Wexford-Healthy-Weight-Loss-Group,Wexford,40.62,-80.06,Health & Wellbeing,2016-07-14 14:35:12,active,100,open,15,2017-12-02 08:00:00,2
Gibsonia Small Breed Dogs Meetup,Gibsonia-Small-Breed-Dogs-Meetup,Gibsonia,40.63,-79.95,Pets & Animals,2018-01-24 05:22:36,active,18,open,0,,0
Stepmom Support,meetup-group-TloxnrjP,Gibsonia,40.63,-79.95,Support,2018-01-15 12:33:41,active,1,open,0,,0
Blue House Academy of Metaphysics,Blue-House-Academy-of-Metaphysics,Gibsonia,40.63,-79.95,New Age & Spirituality,2017-10-14 09:34:39,active,52,open,1,2017-11-19 18:00:00,9
Blue House Book Club,Blue-House-Book-Club,Gibsonia,40.63,-79.95,New Age & Spirituality,2017-09-16 12:36:50,active,5,approval,0,,0
The Oily Society,The-Oily-Society,Gibsonia,40.63,-79.95,Health & Wellbeing,2017-03-30 17:01:37,active,80,open,13,2017-12-15 19:00:00,1
Greater Harmony Chorus,Greater-Harmony-Chorus-Group-Women-Fun-Singing,Gibsonia,40.63,-79.95,Music,2014-02-20 06:28:24,active,35,open,200,2018-01-23 18:45:00,1
"Constitutional Liberty, the Freedom of American citizenship",Constitutional-Liberty-the-Freedom-of-American-citizenship,Jeannette,40.33,-79.61,Movements & Politics,2012-07-04 17:20:57,active,18,open,13,2016-04-30 12:00:00,1
Pittsburgh Area Creative Crafters,creativecrafts,New Kensington,40.58,-79.72,Hobbies & Crafts,2012-10-08 12:09:24,active,414,open,274,2018-01-05 18:00:00,0
Pittsburgh Area Scrapbooking,PittsburghScrapbooking,New Kensington,40.58,-79.72,Hobbies & Crafts,2006-09-09 22:42:57,active,270,open,56,2017-05-09 16:00:00,1
The Pittsburgh Jewelry Making Meetup Group,beading,New Kensington,40.58,-79.72,Hobbies & Crafts,2003-07-06 22:48:50,active,520,open,492,2018-01-25 15:00:00,1
Delmont Dining and Other Fun Stuff,Delmont-Dining-and-Other-Fun-Stuff,Delmont,40.41,-79.57,Socializing,2016-07-30 15:47:15,active,103,open,51,2017-12-02 19:00:00,4
Pantsuit Nation Of Pittsburgh,Pantsuit-Nation-Of-Pittsburgh,Baden,40.64,-80.2,Movements & Politics,2016-11-10 07:09:29,active,78,open,0,,0
Essential Oil Lovers Of Pittsburgh,Essential-Oil-Lovers-Of-Pittsburgh,Baden,40.64,-80.2,Health & Wellbeing,2016-07-04 18:04:26,active,208,open,8,2016-12-24 16:00:00,1
"Laurel Harmony Chorus Group: Women, Fun, Singing,",Laurel-Harmony-Chorus-Group-Women-Fun-Singing-Performing,Greensburg,40.3,-79.54,Music,2013-06-08 15:16:13,active,18,open,92,2018-01-25 19:00:00,1
3D CG Artists and Animators Meetup (Greensburg),3D-CG-Artists-and-Animators-Meetup-Greensburg,Greensburg,40.3,-79.54,Movies & Film,2017-09-22 20:48:58,active,6,open,0,,0
The Steel Turtles Walking Club,The-Steel-Turtles-Walking-Club,Greensburg,40.3,-79.54,Outdoors & Adventure,2017-09-06 11:46:31,active,72,approval,3,2018-01-08 17:30:00,1
Young Adults group,Youngadultsgroup,Greensburg,40.3,-79.54,Religion & Beliefs,2012-07-15 09:37:47,active,289,open,110,2017-11-04 13:00:00,4
Greensburg Walking and Running Meetup,Greensburg-Walking-and-Running-Meetup,Greensburg,40.3,-79.54,Fitness,2017-05-10 20:22:56,active,29,approval,4,2017-07-15 08:00:00,2
Fighter Fitness,Fighter-Fitness,Greensburg,40.3,-79.54,Fitness,2017-04-27 16:24:06,active,119,open,11,2017-07-22 13:00:00,1
Greensburg Cultural Meetup,Greensburg-Culture-Meetup,Greensburg,40.3,-79.54,Arts & Culture,2017-03-20 09:17:07,active,44,approval,5,2017-09-22 18:30:00,2
Coffee Talks  for Women in Westmoreland County,Coffee-Talks-for-women-in-Westmoreland-County,Greensburg,40.3,-79.54,Socializing,2017-01-27 16:50:25,active,93,approval,31,2017-12-31 07:00:00,1
Greensburg Young Adult Meetups,Greensburg-Young-Adult-Meetups,Greensburg,40.3,-79.54,Socializing,2017-01-10 07:54:15,active,13,approval,28,2017-12-31 07:00:00,1
Greensburgers with questions about life faith & God,Greensburgers-with-questions-about-life-faith-God,Greensburg,40.3,-79.54,Religion & Beliefs,2016-12-26 19:17:46,active,38,open,4,2017-04-11 17:30:00,2
Westmoreland Open Hack,Westmoreland-Open-Hack,Greensburg,40.3,-79.54,Tech,2014-02-23 23:07:33,active,43,approval,32,2015-11-23 19:00:00,7
Westmoreland Production and Inventory Control Professionals,Westmoreland-Production-and-Inventory-Control-Professionals,Greensburg,40.3,-79.54,Career & Business,2016-10-13 15:41:26,active,13,approval,0,,0
Women's Small Business Association - Westmoreland County,WSBA-Westmoreland-County,Greensburg,40.3,-79.54,Career & Business,2009-07-08 00:13:28,active,203,open,184,2018-01-25 17:30:00,2
Moms@Play,momsatplay,Greensburg,40.3,-79.54,Parents & Family,2007-07-20 06:49:04,active,41,approval,4408,2017-11-17 09:30:00,6
Lost My Job Over 50 Now What,Lost-My-Job-Over-50-Now-What,Aliquippa,40.6,-80.29,Career & Business,2017-08-13 16:13:21,active,32,open,0,,0
Body & Soul: Lets get fit,Body-Soul-Lets-get-fit,Aliquippa,40.6,-80.29,Health & Wellbeing,2017-08-09 20:46:55,active,90,open,0,,0
Western Pittsburgh Ensemble voices,Western-Pittsburgh-Ensemble-voices,Burgettstown,40.41,-80.43,Music,2017-10-26 13:06:57,active,18,approval,1,2017-11-16 19:00:00,1
Jiu-Jitsu Training,Jiu-Jitsu-Training,Burgettstown,40.41,-80.43,Sports & Recreation,2017-09-21 15:31:45,active,16,open,1,2017-09-24 18:00:00,1
Annual Charity BBQ,meetup-group-kNubMuax,Burgettstown,40.41,-80.43,Community & Environment,2017-07-06 13:21:59,active,6,open,1,2017-07-08 12:00:00,1
Valencia Sports and Recreation Meetup,Valencia-Sports-and-Recreation-Meetup,Valencia,40.7,-79.92,Sports & Recreation,2017-09-12 10:43:33,active,1,open,0,,0
Valencia UltraFooz Meetup,Valencia-UltraFooz-Meetup,Valencia,40.7,-79.92,Games,2017-08-29 10:49:20,active,20,open,3,2017-10-14 14:00:00,2
Cranberry Area Small Business Networking,smbusinessnetworking,Cranberry Twp,40.71,-80.11,Outdoors & Adventure,2016-03-28 15:54:58,active,843,open,16,2017-11-22 17:45:00,1
Addiction Support Group,Addiction-Support-Group,Cranberry Twp,40.71,-80.11,Support,2018-01-25 11:54:51,active,6,open,0,,0
Emetophobia Group,Emetophobia-Group,Cranberry Twp,40.71,-80.11,Support,2018-01-24 22:03:14,active,2,open,0,,0
The Pittsburgh MINI Cooper Meetup Group,motoringtheburgh,Cranberry Twp,40.71,-80.11,Cars & Motorcycles,2009-02-27 20:02:44,active,692,open,515,2017-12-03 13:00:00,13
North Pittsburgh Entrepreneurs,North-Pittsburgh-Entrepreneurs,Cranberry Twp,40.71,-80.11,Career & Business,2017-12-15 22:15:38,active,39,open,1,2018-01-17 09:00:00,1
Real Estate Agent 101,Real-Estate-Agent-101,Cranberry Twp,40.71,-80.11,Career & Business,2017-10-20 10:39:51,active,3,open,1,2017-11-11 12:00:00,1
Cranberry Twp. Referral Group,businessnetwork-1001,Cranberry Twp,40.71,-80.11,Career & Business,2008-08-27 13:20:17,active,706,open,454,2017-08-09 11:00:00,1
BNI Western PA Business Builders,BNI-Western-PA-Business-Builders,Cranberry Twp,40.71,-80.11,Career & Business,2017-08-18 07:02:44,active,45,open,23,2018-01-23 07:30:00,1
"Z125s, Groms, and Ruckus Riders",Z125s-Groms-and-Ruckus-Riders,Cranberry Twp,40.71,-80.11,Cars & Motorcycles,2017-05-14 15:17:49,active,18,open,4,2017-09-20 16:00:00,1
Pittsburgh Area Singles Group--North,Pittsburgh-Area-Singles-Group-North,Cranberry Twp,40.71,-80.11,Singles,2012-05-07 08:34:37,active,469,open,37,2017-06-29 16:30:00,3
Pittsburgh Mass Mob,Pittsburgh-Mass-Mob,Cranberry Twp,40.71,-80.11,Religion & Beliefs,2014-06-08 14:37:48,active,353,open,32,2017-09-24 10:00:00,9
Cranberry Twp Dining Out and Social Meetup,Cranberry-Twp-Dining-Out-and-Social-Meetup,Cranberry Twp,40.71,-80.11,Socializing,2016-07-06 15:26:13,grace,280,open,20,2017-12-13 17:30:00,11
Fayette County Parents meetup,Smock-Moms-Meetup,Smock,39.99,-79.78,Parents & Family,2017-12-22 02:36:51,active,10,open,0,,0
Connellsville Outdoors Meetup,Connellsville-Outdoors-Meetup,Connellsville,40.03,-79.59,Outdoors & Adventure,2016-08-02 17:15:11,active,49,open,0,,0
Learn Swift Ohio Valley,Learn-Swift-Ohio-Valley,Weirton,40.42,-80.56,Tech,2017-11-27 12:39:32,active,6,open,0,,0
Armored Up,Armored-Up,Weirton,40.42,-80.56,Religion & Beliefs,2016-09-22 17:13:04,active,8,approval,2,2017-10-15 14:00:00,1
Beaver Tai Chi Meetup,Beaver-Tai-Chi-Meetup,Beaver,40.7,-80.36,Health & Wellbeing,2017-11-29 13:00:15,active,23,open,1,2017-12-09 10:30:00,2
Beaver Active Dogs Meetup,Beaver-Active-Dogs-Meetup,Beaver,40.7,-80.36,Pets & Animals,2017-06-06 15:29:19,active,51,open,1,2017-06-13 17:00:00,5
Beaver Hidden Gems,Beaver-Hidden-Gems,Beaver,40.7,-80.36,Food & Drink,2017-06-07 12:09:27,active,149,open,5,2017-10-25 17:00:00,6
Beaver American Sign Language Meetup,Beaver-American-Sign-Language-Meetup,Beaver,40.7,-80.36,Support,2017-04-04 11:19:52,active,17,open,7,2017-09-10 13:00:00,6
Beaver County LGBT Christians,Beaver-County-LGBT-Christians,Beaver,40.7,-80.36,LGBT,2014-09-06 17:18:29,active,1,approval,1,2014-09-24 18:00:00,1
Beaver County Unitarian Universalist Community,Beaver-County-Unitarian-Universalist-Community,Beaver,40.7,-80.36,New Age & Spirituality,2017-03-01 19:32:45,active,39,open,7,2018-01-07 18:00:00,1
Beaver County Real Estate Investors Association Meetup,Beaver-County-Real-Estate-Investors-Association-Meetup,Beaver,40.7,-80.36,Career & Business,2016-05-18 12:34:55,active,82,open,30,2018-01-16 19:00:00,1
Women's Small Business Association - Beaver County,WSBA-Beaver-County,Beaver,40.7,-80.36,Career & Business,2009-07-12 21:48:51,active,119,open,112,2018-01-25 17:30:00,2
